date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-03-08,0.0,,,,0,,1,
2020-03-09,0.0,,,,0,,1,
2020-03-10,0.0,,,,0,,1,
2020-03-11,0.0,,,,1,,1,
2020-03-12,0.0,,,,1,,1,
2020-03-13,0.0,,,,1,,1,
2020-03-14,0.0,,,,1,,1,
2020-03-15,0.0,0.0,,,1,0,1,0
2020-03-16,0.0,0.0,,,1,0,1,1
2020-03-17,0.0,0.0,,,1,0,1,0
2020-03-18,1.0,0.0,,,1,0,1,0
2020-03-19,2.0,0.0,,,1,0,1,1
2020-03-20,7.0,0.0,,,1,0,1,0
2020-03-21,11.0,0.0,,,1,0,1,0
2020-03-22,12.0,0.0,,,1,0,1,1
2020-03-23,16.0,0.0,,,0.5625,1,1,1
2020-03-24,20.0,0.0,,,1,0,1,0
2020-03-25,39.0,0.0,,,0.2564102564102564,0,0.7948717948717948,0
2020-03-26,51.0,0.0,,,0.27450980392156865,1,0.9607843137254902,1
2020-03-27,76.0,0.0,,,-0.06578947368421052,0,0.07894736842105263,0
2020-03-28,96.0,0.0,,,0.2604166666666667,0,0.03125,0
2020-03-29,113.0,0.0,,,0.22123893805309736,1,0.1504424778761062,1
2020-03-30,126.0,1.0,,,0.06349206349206349,0.0,0.015873015873015872,0.0
2020-03-31,162.0,1.0,,,0.19135802469135801,0,-0.13580246913580246,0
2020-04-01,191.0,1.0,,,0.1099476439790576,0,0.17277486910994763,1.0
2020-04-02,217.0,2.0,,,0.16129032258064516,0.0,0.05069124423963134,1.0
2020-04-03,237.0,2.0,,,0.046413502109704644,0,-0.02109704641350211,0
2020-04-04,282.0,2.0,,,-0.07801418439716312,0,-0.04964539007092199,1
2020-04-05,324.0,3.0,,,-0.024691358024691357,0.6666666666666666,0.1111111111111111,0.3333333333333333
2020-04-06,345.0,4.0,,,-0.017391304347826087,0.0,0.05217391304347826,1
2020-04-07,412.0,4.0,,,-0.12864077669902912,0,-0.13349514563106796,0.5
2020-04-08,462.0,4.0,,,0.025974025974025976,0.25,-0.05411255411255411,0
2020-04-09,523.0,5.0,,,-0.045889101338432124,0.4,-0.06309751434034416,0.4
2020-04-10,554.0,5.0,,,-0.02888086642599278,0,-0.018050541516245487,0.6
2020-04-11,577.0,5.0,,,0.01386481802426343,0.6,0.01559792027729636,0
2020-04-12,611.0,8.0,,,0.07201309328968904,-0.125,-0.016366612111292964,-0.125
2020-04-13,626.0,9.0,,,0.038338658146964855,0.5555555555555556,0.006389776357827476,0.1111111111111111
2020-04-14,640.0,9.0,,,-0.003125,0.2222222222222222,0.003125,0.1111111111111111
2020-04-15,702.0,10.0,,,-0.05270655270655271,-0.1,-0.06552706552706553,0.0
2020-04-16,739.0,13.0,,,-0.012178619756427604,0.0,-0.018944519621109608,0.0
2020-04-17,754.0,13.0,,,0.007957559681697613,0.23076923076923078,0.003978779840848806,0.38461538461538464
2020-04-18,785.0,16.0,,,0.0012738853503184713,-0.1875,0.0025477707006369425,-0.0625
2020-04-19,863.0,18.0,,,-0.06257242178447277,0.0,-0.06488991888760139,0.0
2020-04-20,902.0,24.0,,,-0.022172949002217297,-0.16666666666666666,-0.026607538802660754,-0.25
2020-04-21,914.0,26.0,,,0.00437636761487965,-0.038461538461538464,0.02188183807439825,-0.07692307692307693
2020-04-22,939.0,26.0,,,-0.009584664536741214,0.038461538461538464,-0.01597444089456869,0
2020-04-23,967.0,29.0,,,-0.005170630816959669,0.0,0.011375387797311272,-0.06896551724137931
2020-04-24,988.0,32.0,,,-0.003036437246963563,0.0625,0.0020242914979757085,-0.09375
2020-04-25,1020.0,32.0,,,0.000980392156862745,0.0625,-0.006862745098039216,0.0625
2020-04-26,1044.0,34.0,,,-0.0019157088122605363,0.0,0.0009578544061302681,-0.029411764705882353
2020-04-27,1063.0,36.0,,,-0.0037629350893697085,-0.05555555555555555,-0.012229539040451553,-0.05555555555555555
2020-04-28,1079.0,37.0,,,0.014828544949026877,-0.02702702702702703,-0.010194624652455977,0.05405405405405406
2020-04-29,1095.0,38.0,,,-0.005479452054794521,-0.02631578947368421,0.01004566210045662,0.0
2020-04-30,1118.0,41.0,,,0.014311270125223614,-0.04878048780487805,0.005366726296958855,-0.024390243902439025
2020-05-01,1136.0,46.0,,,0.0044014084507042256,-0.10869565217391304,-0.0035211267605633804,-0.06521739130434782
2020-05-02,1169.0,48.0,,,-0.006843455945252352,0.0,-0.01454234388366125,0.0
2020-05-03,1191.0,50.0,,,0.0025188916876574307,-0.02,0.009235936188077247,0.02
2020-05-04,1206.0,50.0,,,-0.007462686567164179,0,-0.011608623548922056,0
2020-05-05,1238.0,50.0,,,-0.021809369951534735,0.06,-0.011308562197092083,0.02
2020-05-06,1248.0,50.0,,,0.013621794871794872,0.02,0.020833333333333332,0.02
2020-05-07,1287.0,51.0,,,-0.00777000777000777,0.0196078431372549,0.006993006993006993,0.0
2020-05-08,1310.0,51.0,,,-0.006870229007633588,0.0392156862745098,0.0,0.0196078431372549
2020-05-09,1335.0,53.0,,,-0.006741573033707865,0.0,0.05692883895131086,-0.018867924528301886
2020-05-10,1360.0,54.0,,,0.0058823529411764705,0.037037037037037035,0.0125,-0.018518518518518517
2020-05-11,1366.0,54.0,,,-0.0036603221083455345,0,0.006588579795021962,0
2020-05-12,1371.0,57.0,,,0.009482129832239242,-0.03508771929824561,0.05470459518599562,-0.017543859649122806
2020-05-13,1398.0,58.0,,,0.006437768240343348,0.0,-0.010014306151645207,-0.017241379310344827
2020-05-14,1427.0,60.0,,,0.013314646110721794,-0.016666666666666666,0.00700770847932726,-0.03333333333333333
2020-05-15,1441.0,62.0,,,0.006245662734212352,-0.016129032258064516,0.021512838306731435,-0.03225806451612903
2020-05-16,1457.0,64.0,,,0.05833905284831846,-0.015625,0.004804392587508579,-0.015625
2020-05-17,1490.0,67.0,,,0.006040268456375839,-0.04477611940298507,0.0020134228187919465,-0.04477611940298507
2020-05-18,1491.0,67.0,,,0.009389671361502348,0,0.004024144869215292,0
2020-05-19,1509.0,68.0,,,0.04108681245858184,0.014705882352941176,0.003976143141153081,0.014705882352941176
2020-05-20,1545.0,69.0,,,-0.01488673139158576,-0.014492753623188406,-0.003883495145631068,0.0
2020-05-21,1593.0,70.0,,,-0.005649717514124294,-0.014285714285714285,-0.01694915254237288,-0.014285714285714285
2020-05-22,1616.0,71.0,,,0.013613861386138614,-0.014084507042253521,0.0024752475247524753,0.07042253521126761
2020-05-23,1717.0,72.0,,,-0.045428072218986607,0.0,-0.05183459522422831,-0.013888888888888888
2020-05-24,1759.0,72.0,,,-0.0034110289937464467,0,-0.01648664013644116,0
2020-05-25,1774.0,72.0,,,-0.004509582863585118,0,-0.0033821871476888386,0
2020-05-26,1854.0,74.0,,,-0.030204962243797196,0.0,-0.034519956850053934,-0.02702702702702703
2020-05-27,1867.0,74.0,,,0.009105516871987145,0.013513513513513514,0.0032137118371719335,0.013513513513513514
2020-05-28,1906.0,74.0,,,-0.00944386149003148,0,-0.007869884575026232,0
2020-05-29,1951.0,74.0,,,-0.009226037929267043,0.08108108108108109,-0.01230138390568939,0.013513513513513514
2020-05-30,1974.0,75.0,,,-0.005572441742654508,-0.013333333333333334,0.001519756838905775,0.013333333333333334
2020-05-31,2010.0,75.0,,,-0.011442786069651741,0,-0.0029850746268656717,0
2020-06-01,2017.0,75.0,,,0.0009915716410510659,0,0.0009915716410510659,0
2020-06-02,2041.0,77.0,,,-0.0039196472317491425,-0.025974025974025976,0.009309162175404213,-0.025974025974025976
2020-06-03,2071.0,78.0,,,-0.005311443746982134,0.0,0.0024142926122646064,-0.01282051282051282
2020-06-04,2092.0,78.0,,,0.0014340344168260039,0,0.010038240917782026,0
2020-06-05,2119.0,84.0,,,-0.002831524303916942,-0.05952380952380952,-0.004719207173194903,-0.07142857142857142
2020-06-06,2131.0,84.0,,,0.00656968559361802,0.023809523809523808,0.018301267010793053,0
2020-06-07,2144.0,84.0,,,0.00792910447761194,0,0.020522388059701493,0.011904761904761904
2020-06-08,2153.0,84.0,,,0.0,0,0.0,0
2020-06-09,2169.0,84.0,,,0.012448132780082987,0,0.006454587367450438,0.03571428571428571
2020-06-10,2188.0,85.0,,,0.007312614259597806,-0.011764705882352941,0.012797074954296161,-0.011764705882352941
2020-06-11,2212.0,85.0,,,0.0081374321880651,0,0.003616636528028933,0
2020-06-12,2233.0,86.0,,,-0.0017913121361397223,-0.011627906976744186,0.013434841021047918,-0.011627906976744186
2020-06-13,2259.0,88.0,,,0.011066843736166445,-0.022727272727272728,0.01018149623727313,-0.011363636363636364
2020-06-14,2289.0,88.0,,,0.011795543905635648,0.011363636363636364,0.011358671909130624,0
2020-06-15,2298.0,88.0,,,0.0,0,0.019147084421235857,0
2020-06-16,2341.0,88.0,,,-0.005553182400683468,0.03409090909090909,-0.0034173430158052115,0
2020-06-17,2376.0,88.0,,,0.005050505050505051,0,-0.003367003367003367,0
2020-06-18,2418.0,88.0,,,-0.0041356492969396195,0,0.032671629445823,0
2020-06-19,2435.0,88.0,,,0.013963039014373716,0,0.02299794661190965,0
2020-06-20,2486.0,88.0,,,-0.0008045052292839903,0.011363636363636364,-0.014481094127111826,0.011363636363636364
2020-06-21,2543.0,89.0,,,-0.00039323633503735744,-0.011235955056179775,0.025167125442390876,-0.011235955056179775
2020-06-22,2552.0,89.0,,,0.017241379310344827,0,0.06700626959247649,0.011235955056179775
2020-06-23,2582.0,92.0,,,0.0019364833462432224,-0.03260869565217391,-0.004260263361735089,-0.03260869565217391
2020-06-24,2629.0,92.0,,,-0.007607455306200076,0,0.07569418029669076,0
2020-06-25,2661.0,92.0,,,0.03344607290492296,0,0.03269447576099211,0
2020-06-26,2712.0,92.0,,,0.008112094395280236,0,0.03908554572271387,0
2020-06-27,2761.0,93.0,,,-0.01231437884824339,0.0,0.015211879753712423,-0.010752688172043012
2020-06-28,2817.0,93.0,,,0.023074192403265886,0,0.027334043308484202,0.010752688172043012
2020-06-29,2870.0,93.0,,,0.04425087108013937,0.010752688172043012,-0.0003484320557491289,0
2020-06-30,2905.0,93.0,,,-0.005507745266781412,0,0.038898450946643716,0.010752688172043012
2020-07-01,2932.0,93.0,,,0.07469304229195088,0,0.041950886766712145,0
2020-07-02,3053.0,93.0,,,-0.0006550933508024893,0,-0.006878480183426138,0.021505376344086023
2020-07-03,3126.0,93.0,,,0.026871401151631478,0,0.01695457453614843,0.010752688172043012
2020-07-04,3141.0,94.0,,,0.024196115886660298,-0.010638297872340425,0.030563514804202482,-0.010638297872340425
2020-07-05,3262.0,94.0,,,0.003678724708767627,0.010638297872340425,0.00827713059472716,0
2020-07-06,3442.0,95.0,,,-0.037187681580476466,-0.010526315789473684,-0.023242300987797792,-0.010526315789473684
2020-07-07,3461.0,95.0,,,0.037272464605605314,0.010526315789473684,0.01097948569777521,0.010526315789473684
2020-07-08,3707.0,95.0,,,-0.02589695171297545,0,-0.06447261936876181,0
2020-07-09,3826.0,95.0,,,-0.004966021955044433,0.021052631578947368,0.05880815473078933,0.021052631578947368
2020-07-10,3983.0,95.0,,,-0.007783078081847854,0.010526315789473684,-0.003012804418779814,0
2020-07-11,4074.0,95.0,,,0.004909180166912126,0,0.00859106529209622,0
2020-07-12,4207.0,96.0,,,0.0035654860946042312,-0.010416666666666666,0.0014261944378416924,-0.010416666666666666
2020-07-13,4259.0,96.0,,,0.011270251232683728,0,0.009861469828598262,0.03125
2020-07-14,4407.0,97.0,,,-0.02064896755162242,0.0,-0.006580440208758793,0.041237113402061855
2020-07-15,4557.0,97.0,,,-0.031380294053105114,0,0.0006583278472679394,0.010309278350515464
2020-07-16,4657.0,99.0,,,0.05239424522224608,0.0,-0.0008589220528237063,0.010101010101010102
2020-07-17,4783.0,100.0,,,0.003972402257997073,-0.01,0.01965293748693289,0.0
2020-07-18,4894.0,100.0,,,0.003064977523498161,0,-0.0036779730281977932,0
2020-07-19,5042.0,100.0,,,-0.0017850059500198333,0,-0.005751685838952796,0.01
2020-07-20,5142.0,100.0,,,-0.0011668611435239206,0.03,0.003695060287825749,0
2020-07-21,5199.0,101.0,,,0.011925370263512213,0.039603960396039604,0.004039238315060588,0.0594059405940594
2020-07-22,5206.0,101.0,,,0.028044563964656165,0.009900990099009901,0.01940069150979639,0
2020-07-23,5550.0,103.0,,,-0.044684684684684686,0.009708737864077669,-0.04072072072072072,-0.019417475728155338
2020-07-24,5695.0,103.0,,,0.013169446883230905,0.009708737864077669,0.0019315188762071994,0.02912621359223301
2020-07-25,5821.0,103.0,,,-0.005669129015633052,0,0.000687167153410067,0.038834951456310676
2020-07-26,5960.0,103.0,,,-0.003355704697986577,0.009708737864077669,-0.0013422818791946308,0.07766990291262135
2020-07-27,6054.0,106.0,,,0.004129501156260324,-0.02830188679245283,-0.0056161215725140405,-0.009433962264150943
2020-07-28,6173.0,111.0,,,-0.0066418273124898754,0.018018018018018018,0.0003239915762190183,0.009009009009009009
2020-07-29,6326.0,112.0,,,-0.007113499841922226,-0.008928571428571428,-0.003161555485298767,0.044642857142857144
2020-07-30,6422.0,115.0,,,0.003425724073497353,-0.02608695652173913,0.007318592338835254,-0.02608695652173913
2020-07-31,6642.0,116.0,,,-0.009635651912074676,0.017241379310344827,-0.014604034929238181,0.02586206896551724
2020-08-01,6735.0,116.0,,,0.005493689680772086,0.034482758620689655,0.013363028953229399,0.02586206896551724
2020-08-02,6854.0,117.0,,,0.0017508024511234317,0.05982905982905983,-0.0017508024511234317,-0.008547008547008548
2020-08-03,6973.0,117.0,,,-0.008461207514699556,0.017094017094017096,-0.007313925139825039,0
2020-08-04,7051.0,124.0,,,0.006098425755212027,-0.008064516129032258,0.002978300950219827,-0.024193548387096774
2020-08-05,7159.0,124.0,,,0.0034921078362899847,0.04838709677419355,-0.0053080039111607765,0.016129032258064516
2020-08-06,7277.0,124.0,,,0.003435481654527965,0,0.008657413769410472,0
2020-08-07,7433.0,127.0,,,-0.004439660971344007,0.007874015748031496,-0.009686533028386924,0.007874015748031496
2020-08-08,7563.0,131.0,,,0.007007801137114901,-0.007633587786259542,-0.0014544492926087532,0.015267175572519083
2020-08-09,7694.0,139.0,,,-0.0031193137509747857,-0.05755395683453238,-0.005718741876787107,-0.04316546762589928
2020-08-10,7754.0,141.0,,,0.0010317255610007739,-0.014184397163120567,-0.0025793139025019345,-0.0070921985815602835
2020-08-11,7875.0,147.0,,,-0.0027936507936507935,-0.013605442176870748,-0.0048253968253968256,0.013605442176870748
2020-08-12,8008.0,153.0,,,-0.007867132867132868,-0.026143790849673203,0.0014985014985014985,-0.0196078431372549
2020-08-13,8151.0,153.0,,,0.004662004662004662,0,-0.00613421666053245,0.058823529411764705
2020-08-14,8274.0,157.0,,,-0.004713560551124003,0.0,0.00821851583272903,-0.006369426751592357
2020-08-15,8457.0,160.0,,,-0.007567695400260139,0.01875,-0.004729809625162587,0.04375
2020-08-16,8564.0,160.0,,,-0.002335357309668379,0.0125,0.004203643157403083,0.00625
2020-08-17,8632.0,160.0,,,-0.003243744207599629,0.00625,0.008341056533827619,0.00625
2020-08-18,8731.0,164.0,,,-0.0018325506814797848,0.024390243902439025,0.018096437979612873,0.024390243902439025
2020-08-19,8801.0,166.0,,,0.00852175889103511,0.006024096385542169,0.007385524372230428,0.03614457831325301
2020-08-20,8982.0,166.0,,,-0.009797372522823424,0.05421686746987952,0.002449343130705856,0.04216867469879518
2020-08-21,9066.0,170.0,,,0.011802338407235826,-0.0058823529411764705,0.011912640635340834,0.011764705882352941
2020-08-22,9185.0,176.0,,,0.00261295590636908,0.022727272727272728,0.014480130647795318,-0.03409090909090909
2020-08-23,9272.0,178.0,,,0.0060396893874029335,-0.0056179775280898875,0.003882657463330457,0.0056179775280898875
2020-08-24,9312.0,179.0,,,0.010738831615120275,0.0,0.013208762886597938,0.0
2020-08-25,9395.0,187.0,,,0.018520489622139435,0.0,0.00031931878658861094,-0.026737967914438502
2020-08-26,9540.0,190.0,,,-0.0010482180293501049,0.02631578947368421,0.00020964360587002095,0.005263157894736842
2020-08-27,9633.0,199.0,,,0.011419080244991177,-0.010050251256281407,0.01204193916744524,-0.03015075376884422
2020-08-28,9824.0,202.0,,,0.00010179153094462541,0.01485148514851485,-0.0034609120521172636,0.01485148514851485
2020-08-29,9967.0,212.0,,,0.010936089094010233,-0.04716981132075472,0.02046754289154209,-0.03773584905660377
2020-08-30,10110.0,213.0,,,-0.0019782393669634025,0.009389671361502348,0.0034619188921859545,0.0
2020-08-31,10250.0,214.0,,,0.00224390243902439,0.0,-0.0018536585365853658,0.037383177570093455
2020-09-01,10507.0,222.0,,,-0.0162748643761302,-0.02252252252252252,-0.009612639192919006,-0.013513513513513514
2020-09-02,10642.0,230.0,,,0.0011276075925577898,-0.017391304347826087,0.007987220447284345,0.008695652173913044
2020-09-03,10845.0,237.0,,,0.0005532503457814661,-0.016877637130801686,0.002858460119870908,-0.012658227848101266
2020-09-04,11037.0,243.0,,,-0.003171151581045574,0.0,0.005526864184108,-0.012345679012345678
2020-09-05,11289.0,243.0,,,0.008415271503233237,0.00823045267489712,-0.005403490123128709,0.04526748971193416
2020-09-06,11412.0,246.0,,,0.0048194882579740625,-0.008130081300813009,0.004994742376445847,-0.0040650406504065045
2020-09-07,11575.0,247.0,,,-0.003628509719222462,0.032388663967611336,-0.003974082073434125,0.004048582995951417
2020-09-08,11661.0,250.0,,,0.006002915701912357,0.008,0.01089100420204099,0.008
2020-09-09,11808.0,254.0,,,0.006182249322493225,0.023622047244094488,-0.0022865853658536584,-0.007874015748031496
2020-09-10,12017.0,257.0,,,0.0020803861196638097,0.0038910505836575876,-0.0005825081135058667,0.011673151750972763
2020-09-11,12174.0,263.0,,,0.007885657959586003,-0.011406844106463879,0.007392804337111878,-0.0038022813688212928
2020-09-12,12521.0,265.0,,,-0.012459068764475681,0.033962264150943396,-0.011340947208689401,0.0
2020-09-13,12699.0,266.0,,,0.00015749271596188677,0.0037593984962406013,0.0009449562957713206,0.0037593984962406013
2020-09-14,12820.0,275.0,,,-0.00031201248049921997,-0.025454545454545455,0.003354134165366615,-0.02181818181818182
2020-09-15,12976.0,280.0,,,0.00439272503082614,0.0,0.0018495684340320592,0.010714285714285714
2020-09-16,13196.0,290.0,,,-0.007578053955744165,-0.027586206896551724,-0.004849954531676266,-0.017241379310344827
2020-09-17,13430.0,294.0,,,-0.0023827252419955326,0.006802721088435374,-0.004318689501116903,0.0
2020-09-18,13683.0,297.0,,,-0.0004385003288752467,0.006734006734006734,0.0021925016443762333,-0.006734006734006734
2020-09-19,13874.0,308.0,,,0.0010090817356205853,-0.02922077922077922,-0.002162318004901254,-0.02922077922077922
2020-09-20,14054.0,310.0,,,0.0007115411982353779,0.0,-0.0014230823964707557,-0.0032258064516129032
2020-09-21,14171.0,312.0,,,0.0033166325594524027,0.003205128205128205,-0.00021169995060334485,0.003205128205128205
2020-09-22,14384.0,317.0,,,-0.0022942157953281424,0.00946372239747634,-0.0013209121245828699,-0.006309148264984227
2020-09-23,14504.0,319.0,,,0.002482073910645339,0.009404388714733543,0.005722559293987866,0.009404388714733543
2020-09-24,14706.0,325.0,,,-0.001767985856113151,-0.006153846153846154,-0.0010879912960696314,-0.015384615384615385
2020-09-25,14953.0,330.0,,,0.0024075436367284155,-0.012121212121212121,0.00902828863773156,0.0030303030303030303
2020-09-26,15158.0,332.0,,,-0.002902757619738752,0.0,6.597176408497163e-05,0.009036144578313253
2020-09-27,15348.0,334.0,,,-0.001954652071931196,-0.0029940119760479044,0.0016288767266093302,-0.0029940119760479044
2020-09-28,15512.0,337.0,,,-0.003223310985043837,0.0,-0.0007091284167096442,0.0
2020-09-29,15692.0,345.0,,,0.0008921743563599286,-0.014492753623188406,0.005990313535559521,-0.017391304347826087
2020-09-30,15848.0,350.0,,,0.002965673902069662,0.0,0.006751640585562847,-0.002857142857142857
2020-10-01,16024.0,354.0,,,0.0006240639041437844,-0.00847457627118644,0.0054917623564653024,-0.005649717514124294
2020-10-02,16307.0,355.0,,,0.006071012448641688,0.014084507042253521,0.013184521984423866,0.005633802816901409
2020-10-03,16468.0,357.0,,,0.0027325722613553557,0.008403361344537815,0.0036434296818071412,0.0028011204481792717
2020-10-04,16628.0,358.0,,,0.0033076738032234783,0.0,0.007216742843396681,-0.002793296089385475
2020-10-05,16742.0,361.0,,,0.0023294707920200695,0.0,0.0058535419902042765,-0.008310249307479225
2020-10-06,16936.0,364.0,,,0.004723665564478035,-0.0027472527472527475,0.001889466225791214,0.016483516483516484
2020-10-07,17139.0,369.0,,,0.003500787677227376,-0.0027100271002710027,0.0007001575354454753,0.0
2020-10-08,17325.0,370.0,,,0.004502164502164502,0.002702702702702703,0.007907647907647909,0.010810810810810811
2020-10-09,17707.0,376.0,,,0.006551081493194782,-0.007978723404255319,-0.002654317501553058,-0.005319148936170213
2020-10-10,17913.0,381.0,,,0.0008373806732540613,-0.005249343832020997,0.006364093116730866,-0.013123359580052493
2020-10-11,18128.0,382.0,,,0.003585613415710503,-0.002617801047120419,-0.0011584289496910855,0.0
2020-10-12,18281.0,385.0,,,0.003227394562660686,-0.007792207792207792,0.008971062852141568,-0.005194805194805195
2020-10-13,18555.0,387.0,,,-0.0025869037995149557,0.01808785529715762,0.01126381029372137,0.015503875968992248
2020-10-14,18818.0,391.0,,,-0.002550749282601764,0.0025575447570332483,0.005048357955149325,0.0
2020-10-15,19082.0,393.0,,,0.0030919190860496802,0.007633587786259542,0.007231946336861964,0.01272264631043257
2020-10-16,19580.0,396.0,,,-0.00832482124616956,0.0025252525252525255,0.001327885597548519,0.012626262626262626
2020-10-17,19801.0,399.0,,,0.004999747487500632,-0.007518796992481203,0.012575122468562194,0.007518796992481203
2020-10-18,20081.0,399.0,,,-0.004282655246252677,0.002506265664160401,0.007121159304815498,0
2020-10-19,20293.0,399.0,,,0.005174197999310107,0.002506265664160401,0.006898930665746809,0.002506265664160401
2020-10-20,20519.0,408.0,,,0.012524976850723719,-0.0024509803921568627,0.006433062040060432,0.004901960784313725
2020-10-21,20734.0,413.0,,,0.006896884344554838,-0.002421307506053269,0.008633162920806405,-0.004842615012106538
2020-10-22,21057.0,418.0,,,0.0037517215177850596,0.004784688995215311,0.01125516455335518,0.007177033492822967
2020-10-23,21392.0,422.0,,,0.008835078534031414,0.009478672985781991,0.009583021690351533,0.0071090047393364926
2020-10-24,21712.0,422.0,,,0.006908621960206337,0.014218009478672985,0.015429255711127488,0.035545023696682464
2020-10-25,21906.0,423.0,,,0.010453756961563043,-0.002364066193853428,0.021364009860312245,-0.002364066193853428
2020-10-26,22223.0,424.0,,,0.0015749448769293074,0.0,0.003779867704630338,0.06367924528301887
2020-10-27,22706.0,432.0,,,-0.005505152823042368,0.006944444444444444,0.0012331542323614903,0.018518518518518517
2020-10-28,23064.0,436.0,,,0.0015608740894901144,-0.0022935779816513763,0.0228494623655914,0.006880733944954129
2020-10-29,23466.0,443.0,,,0.006733145828006477,0.002257336343115124,0.012528765021733572,-0.011286681715575621
2020-10-30,23990.0,451.0,,,0.0006669445602334305,-0.0022172949002217295,0.009087119633180492,0.004434589800443459
2020-10-31,24460.0,457.0,,,0.007563368765331153,0.019693654266958426,0.027923139820114472,0.006564551422319475
2020-11-01,24883.0,457.0,,,0.009604951171482539,0,0.0178435076156412,0.0175054704595186
2020-11-02,25235.0,458.0,,,0.001941747572815534,0.05895196506550218,0.017792748167228055,0.004366812227074236
2020-11-03,25593.0,469.0,,,0.0059781971632868365,0.010660980810234541,0.019771031141327708,0.0042643923240938165
2020-11-04,25987.0,472.0,,,0.018894062415823296,0.00847457627118644,0.021510755377688845,0.023305084745762712
2020-11-05,26547.0,480.0,,,0.005122989414999812,-0.0125,0.0211700003766904,0.00625
2020-11-06,27087.0,487.0,,,0.007457451914202385,0.006160164271047228,0.019972680621700448,0.018480492813141684
2020-11-07,27742.0,502.0,,,0.01795112104390455,-0.01195219123505976,0.01668949607093937,0.00796812749003984
2020-11-08,28404.0,502.0,,,0.0072172933389663425,0.01593625498007968,0.007674975355583721,0.00796812749003984
2020-11-09,28805.0,530.0,,,0.013886478042006597,-0.04716981132075472,0.008158305849678875,-0.04339622641509434
2020-11-10,29316.0,546.0,,,0.012041206167280665,-0.005494505494505495,0.015622868058398144,-0.0018315018315018315
2020-11-11,30201.0,553.0,,,0.0022515810734743884,0.012658227848101266,0.002715141882719115,0.0108499095840868
2020-11-12,30897.0,555.0,,,0.013787746383143994,0.016216216216216217,0.014046671197850923,0.02702702702702703
2020-11-13,31639.0,565.0,,,0.01071462435601631,0.010619469026548672,0.003919213628749328,-0.017699115044247787
2020-11-14,32792.0,574.0,,,-0.0010673334959746279,0.017421602787456445,-0.010795315930714809,-0.005226480836236934
2020-11-15,33659.0,582.0,,,0.0003862265664458243,-0.006872852233676976,0.008467274725927686,0.005154639175257732
2020-11-16,34460.0,585.0,,,-0.004788160185722577,0.003418803418803419,0.0012768427161926872,0.005128205128205128
2020-11-17,35324.0,598.0,,,0.0029724832974748045,0.0033444816053511705,0.0031706488506397915,0.016722408026755852
2020-11-18,36277.0,612.0,,,0.00038591945309700363,-0.0016339869281045752,0.003693800479642749,0.00980392156862745
2020-11-19,37399.0,623.0,,,0.00021390946281986148,0.009630818619582664,-5.347736570496537e-05,0.0
2020-11-20,38480.0,639.0,,,-0.005587318087318088,-0.025039123630672927,0.0017151767151767153,-0.009389671361502348
2020-11-21,39598.0,658.0,,,-0.008055962422344564,-0.019756838905775075,0.007121571796555382,0.016717325227963525
